Latitud,Longitud
19.01866051598920,-98.24034312881000
19.01867763259690,-98.24036928034820
19.01869221340940,-98.24039140857280
19.01870806211720,-98.24041219569300
19.01873025030570,-98.24043499446990
19.01874863480240,-98.24046181656030
19.01876955508940,-98.24049333251660
19.01876511745300,-98.24049199141210
19.01877716247250,-98.24051210797270
19.01879681485990,-98.24054161227230
19.01882027093230,-98.24057178712410
19.01883231594110,-98.24059257424420
19.01885070042650,-98.24061939633470
19.01886908491000,-98.24065024173870
19.01889063912930,-98.24068578100860
19.01891029150340,-98.24071662641260
19.01893311361220,-98.24075484789150
19.01895213203390,-98.24078837550460
19.01896544492780,-98.24081452704280
19.01898763308190,-98.24084671355140
19.01900348176150,-98.24087688840310
19.01902123228100,-98.24090907491170
19.01903961674550,-98.24094528473390
19.01905419752640,-98.24097747124240
19.01907004619970,-98.24100831664650
19.01908399303100,-98.24103782094600
19.01909667196750,-98.24106330193190
19.01910935090890,-98.24109012401550
19.01912329773690,-98.24112432218080
19.01914421797670,-98.24116589642100
19.01915943269480,-98.24120545900450
19.01917528135810,-98.24124300993110
19.01919429975210,-98.24128525472360
19.01920507684100,-98.24131677067990
19.01922155944630,-98.24135633326340
19.01923867599620,-98.24139924860810
19.01925198886710,-98.24143344677350
19.01926403384470,-98.24146563328200
19.01927544487520,-98.24149781979060
19.01928558801280,-98.24153335906050
19.01929636509590,-98.24157023943490
19.01930524034020,-98.24160644925700
19.01931601742190,-98.24163729466100
19.01932489266520,-98.24167551614000
19.01933630369160,-98.24171105540990
19.01934327710020,-98.24173251307330
19.01935278628790,-98.24177341676130
19.01936166152920,-98.24180493271760
19.01937053677000,-98.24184583640550
19.01938131384750,-98.24189478672060
19.01938955514160,-98.24193703151310
19.01939716248970,-98.24196720636490
19.01940223405480,-98.24199939287350
19.01940984140230,-98.24204096711370
19.01941491296710,-98.24207047141320
19.01941871664060,-98.24209997571270
19.01942125242280,-98.24213015056450
19.01942632398730,-98.24216367817760
19.01943266344260,-98.24219653523840
19.01944027078870,-98.24225822604650
19.01944597629800,-98.24229980028670
19.01945485153430,-98.24234338618380
19.01945675337060,-98.24237892545360
19.01945865520690,-98.24242586411200
19.01946245888020,-98.24245670950760
19.01946626255260,-98.24248688435940
19.01946879833420,-98.24253114080860
19.01947196806110,-98.24257673836240
19.01947260200640,-98.24261697149810
19.01947260200640,-98.24265251076800
19.01947196806110,-98.24268536782880
19.01947260200640,-98.24271889544190
19.01947006622490,-98.24275644636860
19.01947133411570,-98.24279667950430
19.01947196806110,-98.24283221877410
19.01947133411570,-98.24287178135760
19.01947260200640,-98.24290530897070
19.01947323595180,-98.24294285989730
19.01947513778790,-98.24298778689890
19.01947957540530,-98.24302600837780
19.01947830751470,-98.24306221819990
19.01948591485860,-98.24309976912660
19.01949288825700,-98.24314201391910
19.01949669192860,-98.24318157650250
19.01949542404110,-98.24320504582400
19.01950366532960,-98.24323589122800
19.01951380845320,-98.24327411270700
19.01952712130210,-98.24331166363360
19.01953599653410,-98.24334720290350
19.01955121121640,-98.24339682377090
19.01956769378740,-98.24343973911560
19.01958354241180,-98.24347594893780
19.01959812314480,-98.24351081765540
19.01961333782150,-98.24354836858200
19.01963172222060,-98.24358122564290
19.01964947267290,-98.24362011767400
19.01966532128950,-98.24365096307810
19.01968307173830,-98.24369320787060
19.01969765246260,-98.24372137106560
19.01971096529680,-98.24374148763340
19.01972744785190,-98.24376830972390
19.01974456434970,-98.24379714347110
19.01975724324210,-98.24381994224270
19.01978188618230,-98.24384613954800
19.01980229654920,-98.24387399631720
19.01982599890780,-98.24389210321710
19.01985233485770,-98.24391995998620
19.01987472041190,-98.24394572749770
19.01990105635410,-98.24396870933220
19.01992475869860,-98.24398960190910
19.01994977783620,-98.24401606583970
19.01997084658080,-98.24403904767430
19.02000310809080,-98.24406063667040
19.02002220163460,-98.24408222566640
19.02004129517620,-98.24410172540480
19.02005512153870,-98.24411774304460
19.02008211585020,-98.24414281413690
19.02010713496420,-98.24416718880990
19.02012820368880,-98.24418459929050
19.02015419534430,-98.24420605696290
19.02017701728240,-98.24422885573980
19.02020554470060,-98.24425433672580
19.02022900057410,-98.24427512384590
19.02024041153840,-98.24429456986150
19.02022456297670,-98.24432005084740
19.02020364287290,-98.24434419072880
19.02018018699580,-98.24437235392380
19.02015736505820,-98.24439112938720
19.02014278437410,-98.24441929258220
